id,time,city,address,filter,price,area,deposit,mgmt_fee,parking_space,min_lease,decor,register,g_location1,g_location2,g_address,lat,long,floor,bldg_floor,density_2021,ave_pop_growth,2019_income
11750043,21-Dec,NTPC,新北市板橋區裕民街,板橋區仁翠里,65000,22,二個月,,,1月,簡易裝潢,已辦,"25.0292817,121.4624968","25°01'45.4""N 121°27'45.0""E",220新北市板橋區四維路327號,25.0292817,121.4624968,1F,5F,70718.8641100785,-0.2373318924176951,546888.0
11862534,21-Dec,NTPC,新北市中和區宜安路,中和區宜安里,55000,27,二個月,3007.0,,一年,尚未裝潢,已辦,"24.9963138,121.5125175","24°59'46.7""N 121°30'45.1""E",235新北市中和區宜安路43-29,24.9963138,121.5125175,1F,12F,35329.296948838484,-0.0343282202304321,558049.0
11620419,21-Dec,NTPC,新北市樹林區博愛街,樹林區樹北里,38000,36,二個月,900.0,,一年,簡易裝潢,已辦,"24.992,121.4272419","24°59'31.2""N 121°25'38.1""E",238新北市樹林區博愛街49號一樓,24.992,121.4272419,1F,8F,14186.62527931317,-1.1933209922347623,261478.0
11785171,21-Dec,NTPC,新北市三峽區三樹路,三峽區龍恩里,98000,57,二個月,2700.0,,一年,尚未裝潢,已辦,"24.9391551,121.377972","24°56'21.0""N 121°22'40.7""E",237新北市三峽區三樹路57號,24.9391551,121.377972,1F,14F,7206.358266478573,1.8219293413087807,2483303.0
11729759,21-Dec,NTPC,新北市樹林區中正路,樹林區三多里,45000,66,二個月,2500.0,,一年,簡易裝潢,已辦,"25.0120009,121.4129591","25°00'43.2""N 121°24'46.7""E",238新北市樹林區中正路641號,25.0120009,121.4129591,1F,23F,10258.22036969485,-1.6117074433307603,829211.0
11729461,21-Dec,NTPC,新北市樹林區中華路,樹林區和平里,28000,26,二個月,,,一年,簡易裝潢,已辦,"24.9817696,121.4205780","24°58'54.4""N 121°25'14.1""E",238新北市樹林區中華路,24.9817696,121.420578,1F,4F,13195.273711059854,-1.1510535030939315,797279.0
11844206,21-Dec,NTPC,新北市中和區華新街,中和區正南里,25000,18,二個月,,,一年,簡易裝潢,已辦,"24.9828565,121.5083665","24°58'58.3""N 121°30'30.1""E",235新北市中和區華新街,24.9828565,121.5083665,1F,3F,56679.4751890724,-1.8813519885258,696979.0
11669939,21-Dec,NTPC,新北市林口區文化三路一段,林口區南勢里,600000,163,二個月,19500.0,,5年,尚未裝潢,已辦,"25.0699575,121.3628392","25°04'11.9""N 121°21'46.2""E",244新北市林口區文化三路一段,25.0699575,121.3628392,1F,24F,6952.096520265434,10.359882106826465,10578817.0
11548839,21-Dec,NTPC,新北市林口區八德路362號,林口區麗林里,38000,20,二個月,2495.0,,一年,尚未裝潢,已辦,"25.0658968,121.3669650","25°03'57.2""N 121°22'01.1""E",244林口區八德路48巷1號,25.0658968,121.366965,1F,33F,33576.03427959749,-0.1898864148675905,3420051.0
11759334,21-Dec,NTPC,新北市淡水區新春街167號,淡水區崁頂里,38000,48,面議,,,一年,尚未裝潢,已辦,"25.1823781,121.4441951","25°10'56.6""N 121°26'39.1""E",251新北市淡水區崁頂里,25.1823781,121.4441951,1F,8F,5179.330969260427,12.4154763814305,5025469.0
11861997,21-Dec,NTPC,新北市中和區中山路二段,中和區福和里,45000,22,二個月,,,一年,簡易裝潢,已辦,"25.0027995,121.5020995","25°00'10.1""N 121°30'07.6""E",235新北市中和區中山路二段141號,25.0027995,121.5020995,1F,5F,50324.54452105113,-1.4853817827595726,937006.0
11560387,21-Dec,NTPC,新北市中和區興南路一段,中和區壽南里,100000,45,面議,,,一年,簡易裝潢,已辦,"24.986664,121.5080946","24°59'12.0""N 121°30'29.1""E",235新北市中和區興南路一段164號,24.986664,121.5080946,1F,2F,25064.86428086516,0.9299377785097964,526316.0
11738011,21-Dec,NTPC,新北市中和區景新街,中和區漳和里,65000,45,面議,5684.0,,一年,簡易裝潢,已辦,"24.9981854,121.5032224","24°59'53.5""N 121°30'11.6""E",235新北市中和區南山路81巷34號,24.9981854,121.5032224,1F,23F,28972.81691766305,1.5008046956736485,1227239.0
11787107,21-Dec,NTPC,新北市蘆洲區光復路29號,蘆洲區正義里,63000,28,二個月,2150.0,,兩年,尚未裝潢,已辦,"25.08475,121.4628406","25°05'05.1""N 121°27'46.2""E",247新北市蘆洲區光復路21號,25.08475,121.4628406,1F,12F,23458.84770713887,2.2529647208720123,5147118.0
11820477,21-Dec,NTPC,新北市中和區橋和路,中和區中原里,200000,133,面議,,,兩年,尚未裝潢,已辦,"25.0048106,121.4887151","25°00'17.3""N 121°29'19.4""E",235新北市中和區中山路二段464-1號,25.0048106,121.4887151,1F,10F,5714.260089981111,9.94952441688719,2230550.0
11841833,21-Dec,NTPC,新北市板橋區中山路一段160號,板橋區深丘里,300000,51,二個月,,,兩年,簡易裝潢,已辦,"25.0120811,121.4666061","25°00'43.5""N 121°27'59.8""E",220新北市板橋區中山路一段162號2樓,25.0120811,121.4666061,1F,13F,26855.77525936883,-0.3044036028483651,4406637.0
11732290,21-Dec,NTPC,新北市泰山區民權街41號,泰山區義仁里,20000,13,二個月,1500.0,,一年,簡易裝潢,未辦,"25.0498557,121.4283557","25°02'59.5""N 121°25'42.1""E",243新北市泰山區文程路,25.0498557,121.4283557,1F,13F,5892.298648578361,-1.2281154853967635,2563504.0
11861652,21-Dec,NTPC,新北市新莊區幸福路,新莊區信義里,72000,20,二個月,,,一年,尚未裝潢,已辦,"25.0502963,121.4580667","25°03'01.1""N 121°27'29.0""E",242新北市新莊區福壽街93號,25.0502963,121.4580667,1F,4F,47600.08403162613,-1.2823439200913,1305036.0
11700078,21-Dec,NTPC,新北市三重區三和路四段,三重區永吉里,24000,10,二個月,850.0,,兩年,簡易裝潢,已辦,"25.0756273,121.4883543","25°04'32.3""N 121°29'18.1""E",241新北市三重區103縣道152號,25.0756273,121.4883543,1F,1F,35955.04205712634,-1.3719328637982642,704133.0
11816974,21-Dec,NTPC,新北市中和區中和路,中和區中安里,280000,80,面議,,,兩年,簡易裝潢,未辦,"25.0020771,121.5106812","25°00'07.5""N 121°30'38.5""E",235新北市中和區中和路378號,25.0020771,121.5106812,1F,12F,56261.39081287344,-0.7945740499115672,1832720.0
11827909,21-Dec,NTPC,新北市板橋區四川路一段,板橋區鄉雲里,85000,63,二個月,,,一年,簡易裝潢,已辦,"25.0043530,121.4600440","25°00'15.7""N 121°27'36.2""E",220新北市板橋區校前街39巷,25.004353,121.460044,1F,14F,17696.501667899905,-0.7925183725913332,1259438.0
11795881,21-Dec,NTPC,新北市三重區大同南路,三重區中民里,60000,35,二個月,,,一年,簡易裝潢,已辦,"25.0587410,121.4960030","25°03'31.5""N 121°29'45.6""E",241新北市三重區大同南路95號,25.058741,121.496003,1F,5F,62513.84093181869,-1.3302583564501682,246123.0
11861494,21-Dec,NTPC,新北市林口區文化三路二段,林口區湖南里,180000,120,面議,4000.0,平面式停車位，費用另計,一年,中檔裝潢,已辦,"25.0849285,121.3781554","25°05'05.7""N 121°22'41.4""E",244新北市林口區文化三路一段,25.0849285,121.3781554,1F,36F,9650.28327288775,6.065477644605174,9703793.0
11816103,21-Dec,NTPC,新北市板橋區光武街40號,板橋區聯翠里,42800,27,二個月,800.0,,一年,簡易裝潢,已辦,"25.0260650,121.4673780","25°01'33.8""N 121°28'02.6""E",220新北市板橋區光武街61-67號,25.026065,121.467378,1F,7F,56292.44293955544,-0.5225774969770687,1449202.0
11565549,21-Dec,NTPC,新北市淡水區新民街,淡水區新民里,42000,35,一個月,,,一年,中檔裝潢,已辦,"25.1787815,121.4369583","25°10'43.6""N 121°26'13.1""E",251新北市淡水區新民街,25.1787815,121.4369583,1F,5F,33328.74537875395,-0.0120057419316162,1410241.0
11706358,21-Dec,NTPC,新北市中和區南山路81巷,中和區南山里,25000,12,二個月,,,一年,中檔裝潢,已辦,"24.9979139,121.502433","24°59'52.5""N 121°30'08.8""E",235074新北市中和區南山路81巷6號,24.9979139,121.502433,1F,5F,65020.11925512528,-1.122132699122247,2049374.0
11535075,21-Dec,NTPC,新北市新莊區復興路三段,新莊區化成里,40000,26,二個月,,,一年,尚未裝潢,已辦,"25.0446520,121.4638950","25°02'40.8""N 121°27'50.0""E",242新北市新莊區復興路三段99號,25.044652,121.463895,1F,2F,7328.927773796095,2.2791915568230943,1117723.0
11491766,21-Dec,NTPC,新北市樹林區樹德街,樹林區樹西里,60000,70,二個月,,,一年,簡易裝潢,已辦,"24.9914084,121.4226123","24°59'29.1""N 121°25'21.4""E",238新北市樹林區樹德街,24.9914084,121.4226123,整棟,2F,35662.72982181796,-0.8008798351136844,1579911.0
11861332,21-Dec,NTPC,新北市板橋區四維路,板橋區明翠里,55000,26,二個月,,,一年,簡易裝潢,已辦,"25.024945,121.465553","25°01'29.8""N 121°27'56.0""E",220新北市板橋區四維路118號,25.024945,121.465553,1F,4F,47262.02517530741,-0.7663260572430868,1144817.0
11718530,21-Dec,NTPC,新北市三峽區大學路,三峽區龍學里,47000,15,二個月,,,一年,尚未裝潢,已辦,"24.9441498,121.3756304","24°56'38.9""N 121°22'32.3""E",237新北市三峽區大觀路12-3號,24.9441498,121.3756304,1F,5F,41692.7803536846,0.8366909515847768,6217723.0
11718521,21-Dec,NTPC,新北市三峽區復興路,三峽區永舘里,30000,22,二個月,,,一年,簡易裝潢,未辦,"24.9373197,121.3733554","24°56'14.4""N 121°22'24.1""E",237新北市三峽區復興路,24.9373197,121.3733554,1F,4F,22199.02871127091,-1.1547936202923823,1754063.0
11843352,21-Dec,NTPC,新北市三峽區和平街71號,三峽區永舘里,40000,25,二個月,,,一年,已辦,未辦,"24.9363189,121.3692416","24°56'10.8""N 121°22'09.3""E",237新北市三峽區,24.9363189,121.3692416,1F,5F,22199.02871127091,-1.1547936202923823,1754063.0
11825751,21-Dec,NTPC,新北市新店區民族路,新店區明德里,70000,46,二個月,2800.0,,兩年,簡易裝潢,已辦,"24.9786478,121.540991","24°58'43.1""N 121°32'27.6""E",231新北市新店區民族路27號,24.9786478,121.540991,1F,17F,37769.13981789072,-0.4434839500542094,1528294.0
11637844,21-Dec,NTPC,新北市新店區北新路一段,新店區張南里,198000,51,面議,5200.0,,一年,簡易裝潢,已辦,"24.9594705,121.5376037","24°57'34.1""N 121°32'15.4""E",231新北市新店區環河路19巷27號,24.9594705,121.5376037,1F,31F,18733.9772851119,2.9219015987417203,803548.0
11759843,21-Dec,NTPC,新北市新店區北新路二段,新店區明德里,250000,60,二個月,6000.0,,一年,簡易裝潢,已辦,"24.9770709,121.5426630","24°58'37.5""N 121°32'33.6""E",231新北市新店區明德橋中華郵政大樓,24.9770709,121.542663,1F,6F,37769.13981789072,-0.4434839500542094,1528294.0
11827935,21-Dec,NTPC,新北市林口區文化北路一段,林口區南勢里,45000,29,二個月,4900.0,,一年,尚未裝潢,已辦,"25.0670979,121.3552704","25°04'01.6""N 121°21'19.0""E",244新北市林口區南勢里,25.0670979,121.3552704,1F,15F,6952.096520265434,10.359882106826465,10578817.0
11828479,21-Dec,NTPC,新北市永和區中正路,永和區光明里,55000,44,二個月,800.0,,一年,簡易裝潢,已辦,"25.0088208,121.5178778","25°00'31.8""N 121°31'04.4""E",234新北市永和區中正路662巷51-25,25.0088208,121.5178778,1F,11F,45866.6588930071,-1.786476755974083,1082010.0
11632284,21-Dec,NTPC,新北市永和區永平路,永和區協和里,90000,20,二個月,,,一年,尚未裝潢,已辦,"25.0085529,121.511035","25°00'30.8""N 121°30'39.7""E",234新北市永和區永平路149號,25.0085529,121.511035,1F,5F,43770.11739089274,-0.7995811342336919,808549.0
11852521,21-Dec,NTPC,新北市新莊區新泰路219號,新莊區立言里,60000,38,二個月,,,兩年,簡易裝潢,已辦,"25.0389786,121.4465256","25°02'20.3""N 121°26'47.5""E",242新北市新莊區新泰路217號3樓,25.0389786,121.4465256,1F,3F,49075.50618537655,-1.2507641806754823,1407968.0
11715227,21-Dec,NTPC,新北市板橋區文化路二段,板橋區文化里,98000,34,二個月,,,一年,簡易裝潢,已辦,"25.0272499,121.4701890","25°01'38.1""N 121°28'12.7""E",220新北市板橋區,25.0272499,121.470189,1F,5F,26181.10594559684,-0.6193935454543869,1137387.0
11595121,21-Dec,NTPC,新北市板橋區中山路二段,板橋區西安里,198000,53,二個月,,,6年,簡易裝潢,已辦,"25.017409,121.47705","25°01'02.7""N 121°28'37.4""E",220新北市板橋區中山路二段237號,25.017409,121.47705,1F,3F,35960.88007333519,-0.6817738971146643,763844.0
11539607,21-Dec,NTPC,新北市板橋區中山路一段,板橋區福丘里,100000,35,二個月,,,一年,簡易裝潢,已辦,"25.010697,121.4632857","25°00'38.5""N 121°27'47.8""E",220新北市板橋區中山路一段124號,25.010697,121.4632857,1F,3F,20359.21107721245,0.4416789044410674,3018264.0
11766254,21-Dec,NTPC,新北市板橋區中山路一段,板橋區福丘里,190000,100,二個月,,,一年,簡易裝潢,已辦,"25.0095150,121.4612670","25°00'34.3""N 121°27'40.6""E",220新北市板橋區中山路一段,25.009515,121.461267,1F,4F,20359.21107721245,0.4416789044410674,3018264.0
11595119,21-Dec,NTPC,新北市板橋區漢生東路,板橋區香丘里,68000,20,二個月,,,一年,簡易裝潢,已辦,"25.0144289,121.4678460","25°00'51.9""N 121°28'04.3""E",220新北市板橋區漢生東路131巷,25.0144289,121.467846,1F,5F,43082.79641176686,0.4849246046591204,1019786.0
11765022,21-Dec,NTPC,新北市板橋區中山路二段,板橋區埔墘里,77000,60,二個月,,,兩年,簡易裝潢,已辦,"25.0199735,121.4811275","25°01'11.9""N 121°28'52.1""E",220新北市板橋區中山路二段427號,25.0199735,121.4811275,1F,2F,49055.274710702295,-0.5310640763947678,1924181.0
11600006,21-Dec,NTPC,新北市板橋區中山路一段,板橋區鄉雲里,300000,26,二個月,,,3年,中檔裝潢,已辦,"25.0082239,121.4600140","25°00'29.6""N 121°27'36.1""E",220新北市板橋區中山路一段,25.0082239,121.460014,1F,4F,17696.501667899905,-0.7925183725913332,1259438.0
11595127,21-Dec,NTPC,新北市板橋區中山路二段,板橋區九如里,130000,30,二個月,,,兩年,簡易裝潢,已辦,"25.0179501,121.4782857","25°01'04.6""N 121°28'41.8""E",220新北市板橋區114縣道228號,25.0179501,121.4782857,1F,2F,41610.84078890314,-0.1667574905697281,659280.0
11651936,21-Dec,NTPC,新北市板橋區民生路一段,板橋區東丘里,38000,28,二個月,,,一年,簡易裝潢,已辦,"25.015042,121.4739731","25°00'54.2""N 121°28'26.3""E",220新北市板橋區民生路一段,25.015042,121.4739731,1F,4F,41232.28275708167,-1.0983562825071105,1211708.0
11625644,21-Dec,NTPC,新北市板橋區三民路二段,板橋區福壽里,55000,31,二個月,2200.0,機械式停車位，費用另計,一年,簡易裝潢,已辦,"25.0128579,121.479077","25°00'46.3""N 121°28'44.7""E",220新北市板橋區三民路二段215號,25.0128579,121.479077,1F,11F,29385.69742396362,-1.112216824878557,1155990.0
11657361,21-Dec,NTPC,新北市板橋區三民路二段,板橋區福壽里,75000,35,二個月,2594.0,機械式停車位，費用另計,一年,簡易裝潢,已辦,"25.0128579,121.479077","25°00'46.3""N 121°28'44.7""E",220新北市板橋區三民路二段215號,25.0128579,121.479077,1F,11F,29385.69742396362,-1.112216824878557,1155990.0
11753928,21-Dec,NTPC,新北市板橋區三民路二段,板橋區正泰里,57000,30,二個月,200.0,,一年,簡易裝潢,已辦,"25.0146150,121.4788770","25°00'52.6""N 121°28'44.0""E",220新北市板橋區三民路二段202之29號2樓,25.014615,121.478877,1F,5F,80788.54250519769,-1.215557108458961,812666.0
11713016,21-Dec,NTPC,新北市新店區中興路三段,新店區信義里,45000,22,二個月,,,一年,簡易裝潢,已辦,"24.9862130,121.5422690","24°59'10.4""N 121°32'32.2""E",231新北市新店區中興路三段326號,24.986213,121.542269,1F,5F,32220.40542373849,-0.0184743666164018,2673521.0
11779152,21-Dec,NTPC,新北市中和區中安街,中和區中安里,138000,32,二個月,,平面式停車位，費用另計,5年,簡易裝潢,已辦,"25.0024388,121.5125853","25°00'08.8""N 121°30'45.3""E",235新北市中和區中安街56號,25.0024388,121.5125853,1F,14F,56261.39081287344,-0.7945740499115672,1832720.0
11826953,21-Dec,NTPC,新北市中和區員山路,中和區嘉穗里,98000,72,二個月,,,一年,簡易裝潢,已辦,"24.9983228,121.481174","24°59'54.0""N 121°28'52.2""E",235新北市中和區員山路239號,24.9983228,121.481174,整棟,3F,13367.337787676726,-0.0227880692794002,703130.0
11749726,21-Dec,NTPC,新北市新莊區中正路,新莊區文衡里,98800,98,二個月,,,兩年,簡易裝潢,已辦,"25.034977,121.448593","25°02'05.9""N 121°26'54.9""E",242新北市新莊區中正路,25.034977,121.448593,整棟,2F,35111.697204332166,-0.9405064404114594,687763.0
11707421,21-Dec,NTPC,新北市八里區渡船頭街,八里區米倉里,48000,40,二個月,,,兩年,已辦,已辦,"25.1584307,121.4344726","25°09'30.4""N 121°26'04.1""E",249新北市八里區渡船頭街3號,25.1584307,121.4344726,1F,1F,592.252816543896,0.2896188468116456,855816.0
11757786,21-Dec,NTPC,新北市板橋區長安街138巷1弄15號,板橋區海山里,25000,21,二個月,,,一年,簡易裝潢,已辦,"25.009846,121.473348","25°00'35.5""N 121°28'24.1""E",220新北市板橋區長安街138巷1弄15號,25.009846,121.473348,1F,4F,68761.7519952081,-1.2326304919676456,2642120.0
11347065,21-Dec,NTPC,新北市汐止區樟樹二路,汐止區忠孝里,48000,23,二個月,1041.0,平面式停車位，費用另計,一年,尚未裝潢,已辦,"25.0635127,121.6403926","25°03'48.7""N 121°38'25.4""E",221新北市汐止區新南港雙站G棟,25.0635127,121.6403926,1F,15F,19265.874578346324,0.3658864289235453,2458129.0
11454136,21-Dec,NTPC,新北市汐止區新昌路,汐止區新昌里,43800,28,二個月,,,一年,簡易裝潢,已辦,"25.0688522,121.6634427","25°04'07.9""N 121°39'48.4""E",221新北市汐止區新昌路77-49,25.0688522,121.6634427,1F,4F,38407.85495735477,-0.9151757556158824,1658937.0
11860830,21-Dec,NTPC,新北市新店區中央一街,新店區福民里,35000,20,二個月,,,一年,中檔裝潢,已辦,"24.9731677,121.5269948","24°58'23.4""N 121°31'37.2""E",231新北市新店區中央里,24.9731677,121.5269948,1F,7F,14464.003260031275,-1.2640013833017605,1491911.0
11725614,21-Dec,NTPC,新北市汐止區福德二路,汐止區中興里,42000,20,二個月,,,一年,簡易裝潢,已辦,"25.0650889,121.6310700","25°03'54.3""N 121°37'51.9""E",221新北市汐止區福德二路157號,25.0650889,121.63107,1F,7F,22820.706541138326,0.8944388909259379,2273886.0
11860816,21-Dec,NTPC,新北市新莊區天祥街71巷21號,新莊區合鳳里,19500,25,二個月,,,一年,簡易裝潢,已辦,"25.0284529,121.415625","25°01'42.4""N 121°24'56.3""E",242新北市新莊區天祥街71巷23號,25.0284529,121.415625,1F,5F,64649.6274845766,-0.6408657413844516,881753.0
11828849,21-Dec,NTPC,新北市鶯歌區中正二路,鶯歌區南靖里,22000,33,二個月,,,一年,簡易裝潢,未辦,"24.9519084,121.3513255","24°57'06.9""N 121°21'04.8""E",239新北市鶯歌區中正二路,24.9519084,121.3513255,1F,2F,1912.9813564016647,-1.0022567849440258,718064.0
11545901,21-Dec,NTPC,新北市板橋區龍泉街,板橋區德翠里,65000,37,二個月,,,一年,簡易裝潢,已辦,"25.0241760,121.4569120","25°01'27.0""N 121°27'24.9""E",220板橋區龍泉街122號,25.024176,121.456912,1F,15F,56022.71017395286,-0.959139259527871,2224760.0
11843400,21-Dec,NTPC,新北市三重區新北大道一段91號,三重區過田里,28000,28,二個月,300.0,平面式停車位，費用另計,一年,高檔裝潢,已辦,"25.0599835,121.4874380","25°03'35.9""N 121°29'14.8""E",241新北市三重區重陽路一段113巷2弄,25.0599835,121.487438,1F,12F,65218.76578998123,0.4190143479140336,1884368.0
8531864,21-Dec,NTPC,新北市新店區中央一街39號,新店區中央里,35000,25,二個月,,,一年,中檔裝潢,已辦,"24.9737969,121.5276240","24°58'25.7""N 121°31'39.5""E",231新北市新店區中央一街39號,24.9737969,121.527624,1F,7F,15255.543157892776,-0.022214411643695,3175545.0
11760009,21-Dec,NTPC,新北市汐止區新台五路一段108號,汐止區復興里,95000,40,"285,000",4488.0,,一年,中檔裝潢,已辦,"25.0626845,121.6536938","25°03'45.7""N 121°39'13.3""E",221新北市汐止區連興街118號,25.0626845,121.6536938,1F,26F,39070.83765716913,0.2423895026010628,3108012.0
11462952,21-Dec,NTPC,新北市汐止區大同路三段,汐止區保安里,30000,30,面議,,平面式停車位，已含租金內,一年,尚未裝潢,已辦,"25.0733300,121.6749630","25°04'24.0""N 121°40'29.9""E",221新北市汐止區大同路三段世界經貿中心大廈,25.07333,121.674963,1F,10F,1429.7115095272495,-0.4873401765308038,345180.0
11774717,21-Dec,NTPC,新北市永和區竹林路225巷,永和區福林里,36000,20,二個月,,,一年,簡易裝潢,已辦,"25.0084740,121.5219430","25°00'30.5""N 121°31'19.0""E",234新北市永和區竹林路225巷34號,25.008474,121.521943,1F,3F,52119.90786187176,-1.360765813282594,943910.0
11853546,21-Dec,NTPC,新北市中和區中和路,中和區中安里,142500,18,面議,,,兩年,高檔裝潢,已辦,"25.0029529,121.5114360","25°00'10.6""N 121°30'41.2""E",235新北市中和區中和路539-521,25.0029529,121.511436,1F,4F,56261.39081287344,-0.7945740499115672,1832720.0
11800477,21-Dec,NTPC,新北市汐止區福德一路200號,汐止區福德里,30000,25,面議,1025.0,,一年,簡易裝潢,已辦,"25.0651034,121.6347420","25°03'54.4""N 121°38'05.1""E",221新北市汐止區福德一路213巷2弄7號,25.0651034,121.634742,1F,15F,33619.661607491784,1.058215156044362,826511.0
10903409,21-Dec,NTPC,新北市汐止區康寧街,汐止區湖光里,32000,20,面議,,,一年,簡易裝潢,已辦,"25.0686510,121.6336600","25°04'07.1""N 121°38'01.2""E",22157新北市汐止區康寧街518-1號,25.068651,121.63366,1F,5F,7528.748167798219,1.6862863001281998,2332307.0
11856931,21-Dec,NTPC,新北市三峽區中正路一段,三峽區中正里,30000,19,二個月,,,一年,簡易裝潢,已辦,"24.9291979,121.37432","24°55'45.1""N 121°22'27.6""E",237新北市三峽區中正路一段103號,24.9291979,121.37432,1F,4F,3703.6344159794935,-0.2785197577134616,957864.0
11788391,21-Dec,NTPC,新北市新莊區四維路97巷,新莊區四維里,43000,15,二個月,,,兩年,簡易裝潢,已辦,"25.0243431,121.4241241","25°01'27.6""N 121°25'26.9""E",242新北市新莊區四維路,25.0243431,121.4241241,1F,9F,59019.187627061176,-0.5797332183666775,886119.0
11830950,21-Dec,NTPC,新北市土城區裕民路,土城區學成里,110000,62,二個月,1240.0,,兩年,簡易裝潢,已辦,"24.9885400,121.4508530","24°59'18.7""N 121°27'03.1""E",236新北市土城區學成路95-91,24.98854,121.450853,1F,12F,58340.15585675733,-0.3340219978887967,792598.0
11827057,21-Dec,NTPC,新北市板橋區重慶路89巷,板橋區後埔里,26000,20,二個月,,平面式停車位，已含租金內,一年,尚未裝潢,已辦,"25.0064640,121.4626590","25°00'23.3""N 121°27'45.6""E",220新北市板橋區重慶路89巷13號,25.006464,121.462659,1F,3F,61948.0779147324,-0.9154573978345256,1415904.0
11798144,21-Dec,NTPC,新北市三重區重陽路一段60巷,三重區光陽里,40000,38,二個月,,,一年,簡易裝潢,已辦,"25.0591168,121.4850468","25°03'32.8""N 121°29'06.2""E",241新北市三重區新生街38號,25.0591168,121.4850468,1F,5F,41528.64230197226,-0.5813412768203612,1985708.0
11735560,21-Dec,NTPC,新北市汐止區新台五路一段,汐止區文化里,607870,607,面議,72944.0,,3年,尚未裝潢,已辦,"25.0610937,121.6521030","25°03'39.9""N 121°39'07.6""E",221新北市汐止區南興路30號,25.0610937,121.652103,1F,26F,9609.839146791786,2.5110791039398466,1450740.0
11848881,21-Dec,NTPC,新北市中和區中正路,中和區中原里,83000,65,"249,000",4225.0,,兩年,簡易裝潢,已辦,"25.0070215,121.4840141","25°00'25.3""N 121°29'02.5""E",235新北市中和區中正路890號,25.0070215,121.4840141,1F,17F,5714.260089981111,9.94952441688719,2230550.0
10516964,21-Dec,NTPC,新北市永和區中正路628號,永和區光明里,55000,51,二個月,800.0,,一年,高檔裝潢,已辦,"25.0088817,121.5179887","25°00'32.0""N 121°31'04.8""E",234新北市永和區中正路662巷16號,25.0088817,121.5179887,1F,11F,45866.6588930071,-1.786476755974083,1082010.0
11840787,21-Dec,NTPC,新北市新莊區新莊路,新莊區全安里,28000,24,二個月,,,一年,簡易裝潢,已辦,"25.0323005,121.4465195","25°01'56.3""N 121°26'47.5""E",242新北市新莊區豐年街33號,25.0323005,121.4465195,1F,3F,58313.06964658628,-0.826622791613163,1239898.0
11612965,21-Dec,NTPC,新北市三重區自強路一段,三重區長安里,59000,18,二個月,,,一年,尚未裝潢,已辦,"25.0682028,121.4990322","25°04'05.5""N 121°29'56.5""E",241新北市三重區自強路一段10號No,25.0682028,121.4990322,1F,4F,49126.94306916951,-2.112074159292584,461423.0
11820308,21-Dec,NTPC,新北市三峽區中華路,三峽區礁溪里,42000,27,二個月,,,一年,尚未裝潢,已辦,"24.9325703,121.3741430","24°55'57.3""N 121°22'26.9""E",237新北市三峽區中華路7號,24.9325703,121.374143,1F,4F,12352.39434840864,1.2612456392091669,1242273.0
11790242,21-Dec,NTPC,新北市三峽區民族街,三峽區八張里,35000,70,二個月,,,一年,簡易裝潢,已辦,"24.9311270,121.3690600","24°55'52.1""N 121°22'08.6""E",237新北市三峽區民族街20號,24.931127,121.36906,1F,7F,35280.437397430294,-0.1623153079730895,799334.0
11790269,21-Dec,NTPC,新北市三峽區和平街,三峽區永舘里,120000,30,二個月,,,一年,尚未裝潢,已辦,"24.9366786,121.3713316","24°56'12.0""N 121°22'16.8""E",237新北市三峽區文化路120巷12號,24.9366786,121.3713316,1F,4F,22199.02871127091,-1.1547936202923823,1754063.0
11790239,21-Dec,NTPC,新北市三峽區長泰街,三峽區礁溪里,22000,27,二個月,2168.0,,一年,尚未裝潢,已辦,"24.9319504,121.3787463","24°55'55.0""N 121°22'43.5""E",237新北市三峽區長泰街37-25,24.9319504,121.3787463,1F,10F,12352.39434840864,1.2612456392091669,1242273.0
11846443,21-Dec,NTPC,新北市三峽區中華路,三峽區礁溪里,42000,27,二個月,,,一年,尚未裝潢,已辦,"24.9325703,121.3741430","24°55'57.3""N 121°22'26.9""E",237新北市三峽區中華路7號,24.9325703,121.374143,1F,4F,12352.39434840864,1.2612456392091669,1242273.0
11692228,21-Dec,NTPC,新北市中和區中正路,中和區員富里,320000,170,面議,,,兩年,中檔裝潢,未辦,"25.0095778,121.4810335","25°00'34.5""N 121°28'51.7""E",235新北市中和區中正路1173號,25.0095778,121.4810335,整棟,2F,18334.70182864889,1.295297731909025,803397.0
11509802,21-Dec,NTPC,新北市汐止區大同路一段,汐止區樟樹里,270000,300,面議,,,一年,中檔裝潢,已辦,"25.0554047,121.6318130","25°03'19.5""N 121°37'54.5""E",221新北市汐止區大同路一段148號,25.0554047,121.631813,整棟,2F,2233.486642673128,-0.5527415937170321,483104.0
11720340,21-Dec,NTPC,新北市中和區立德街180號,中和區中原里,99000,58,二個月,3418.0,,一年,尚未裝潢,已辦,"25.0096370,121.4864700","25°00'34.7""N 121°29'11.3""E",235新北市中和區中原里,25.009637,121.48647,1F,7F,5714.260089981111,9.94952441688719,2230550.0
11588478,21-Dec,NTPC,新北市三重區重陽路三段5巷,三重區民生里,28000,20,二個月,,,一年,簡易裝潢,已辦,"25.0663909,121.490257","25°03'59.0""N 121°29'24.9""E",241新北市三重區重陽路三段5巷8弄39號,25.0663909,121.490257,1F,5F,55827.03251421411,-0.4252757796091207,834422.0
