area,brand,name,addr,filter,long,lat,density_2021,ave_pop_growth,2019_income,village_rent,rating,comment
TPE,small,淳覺植饌咖啡坊,112台北市北投區北投路二段17號,北投區大同里,121.498541,25.131217,8830.866087816092,-2.87752031187809,2169240.0,2378.0,4.4,170.0
TPE,small,IM 雨焰商行 x 阿波伯楊桃,台北市萬華區西寧南路212號1樓,萬華區仁德里,121.5062456,25.038355,43070.46737696541,-1.6207289192678775,1961003.0,2042.0,4.8,306.0
TPE,small,馬克老爹R79中山誠品店,104臺北市中山南京西路25巷B1（誠品R79 中山地下書街）,中山區民安里,121.5205667,25.0523967,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.4,2247.0
NTC,small,光權 Kuang's Bistro,新北市板橋區光正街32號,板橋區漢生里,121.462131,25.0173346,38806.51813655068,-0.371391135623759,1343852.0,2143.0,4.5,621.0
TPE,small,金鑛咖啡(台北信義）,台北市信義區信義路四段375號,信義區中興里,121.5581987,25.0331015,40963.870491628986,-2.777515761489635,1737789.0,3066.0,3.0,2.0
TPE,small, All About Caffe,台北市中正區同安街63號,中正區河堤里,121.521672,25.023954,28789.191769954883,-1.6970278089979047,2044258.0,1216.0,4.8,99.0
NTC,small,職人淬,231新北市新店區民權路42巷6弄3號,新店區復興里,121.5402582,24.9834507,5239.354457744582,-1.462681377249305,941190.0,2691.0,4.6,19.0
NTC,small,鈐龍奭自家烘焙咖啡館,新北市樹林區保安二街38號,樹林區保安里,121.4248035,24.9940917,27341.55072938636,-1.7802321311035207,1554782.0,,4.4,51.0
TPE,small,杯盃 PuiBui,台北市信義路四段30巷48號,大安區住安里,121.5444911,25.0318483,37166.86616201101,-2.460769920344659,2335518.0,3220.0,4.7,365.0
TPE,small,Orchard CAFE,10491台北市中山區民權東路一段79號1樓,中山區恆安里,121.5273063,25.0628399,38794.34495285343,0.0757945193323431,2117078.0,2943.0,4.1,230.0
TPE,small,九號公寓caf'e手作館,100台北市中正區羅斯福路三段9號,大安區古莊里,121.5248877,25.0240777,34230.50324792905,0.8295320928445982,3769138.0,3146.0,3.7,158.0
TPE,small,約約客Scooping Cafe,台北市中正區羅斯福路一段9巷9號,中正區新營里,121.5182892,25.0334758,62552.746263419474,-1.2600844087513754,5043797.0,2472.0,3.6,128.0
TPE,small,耕耘空間,台北市士林區中山北路五段678號,士林區福志里,121.5278196,25.097095,21324.20312140182,-1.1336389895695889,3534176.0,2466.0,4.1,59.0
TPE,small,Neighbors Cafe 好鄰居,111台北市士林區中山北路六段430號,士林區天祿里,121.5272775,25.1138409,37789.09438410452,-1.1722861121640746,2386849.0,2044.0,4.8,89.0
TPE,small, 富錦樹353咖啡,105台灣台北市松山區富錦街353號,松山區富錦里,121.5577835,25.0606725,52291.6568160672,-1.3280464549128013,2356196.0,2132.0,3.9,967.0
TPE,small,Reeds Cafe 內湖店,台北市內湖區成功路三段146號,內湖區湖濱里,121.589722,25.07991,12754.927192873816,-0.4992986518906228,4397179.0,1178.0,4.3,651.0
NTC,small,吉米匠咖啡館,新北市泰山區明志路二段346號,泰山區明志里,121.4258245,25.0453978,7186.154537151263,0.8087931149780422,976820.0,1714.0,4.5,80.0
TPE,small,Leaven workshop 璞家工作室,103台北市大同區承德路一段77巷26號,大同區建泰里,121.5181897,25.0520513,30955.766105813625,-1.645254118838431,1562629.0,3465.0,4.6,179.0
TPE,small,未來咖啡,10491台北市中山區松江路362巷22號,中山區新生里,121.5321742,25.0618789,34669.5193670163,-2.066216074761569,1732689.0,1964.0,4.6,321.0
NTC,small,J Robot,新北市三重區三德街35號,三重區碧華里,121.4841137,25.0864056,29828.396626840244,2.601318275916824,3555307.0,1046.0,3.6,8.0
NTC,small,深坑 Arc Cafe,新北市深坑區文山路二段126號,深坑區昇高里,121.6142776,24.9989003,254.240855808182,-0.2556750023371634,499748.0,,4.3,914.0
TPE,small,豐巢咖啡,115台北市南港區舊莊街一段3巷12弄6號,南港區舊莊里,121.6182242,25.0421382,1663.139506489766,-2.355378738448503,2507222.0,2739.0,4.8,71.0
NTC,small,典藏珈啡館－府中店,新北市板橋區民權路65號,板橋區挹秀里,121.4615449,25.0113509,16296.916450123968,1.2550536460382546,849442.0,3333.0,4.3,221.0
TPE,small,HOKA CAFÉ,台北市長安東路二段64號,中山區朱園里,121.5334565,25.0483375,16690.778379273743,-0.5000985576377885,2769267.0,2226.0,4.5,224.0
TPE,small,夏洛特咖啡,台北市大安區復興南路一段107巷5弄5號,大安區光武里,121.5444121,25.0440233,37131.21454223301,-1.4931504734489267,3643217.0,5203.0,4.6,389.0
TPE,small,醒而眠手烘咖啡吧 Awake til sleep,台北市大安區仁愛路三段143巷38號,大安區義村里,121.5429519,25.0402086,22014.06134953759,-1.7238245189539942,3338332.0,2161.0,4.5,387.0
TPE,small,NATIVO精品咖啡,台北市內湖區文德路22巷9弄48號,內湖區瑞陽里,121.5790314,25.0768729,39318.68889969509,-1.8311212158707828,3317689.0,1791.0,4.7,119.0
TPE,small,森高砂咖啡館大稻埕店,台北市延平北路二段1號,大同區朝陽里,121.5118686,25.0541616,42734.80695337414,-0.971693868007062,1696684.0,1905.0,4.2,1052.0
TPE,small,老爸咖啡有限公司 LE BAR COFFEE,103台北市大同區塔城街64號3樓,大同區玉泉里,121.510202,25.0529209,8960.768194204997,-1.9316903563948733,1173817.0,1480.0,4.5,39.0
TPE,small,咖啡學人-敦南朵爾 The Cafeist & Cafe Doux,台北市大安區敦化南路二段63巷13號,大安區義安里,121.549898,25.031044,30537.58209428585,-1.0389453219592355,3844691.0,2370.0,4.4,263.0
TPE,small,金福咖啡 JinfuCoffee,116台北市文山區萬隆街13巷14號,文山區萬隆里,121.53901,24.999765,59693.131294214894,-1.047538955886059,3037729.0,1521.0,4.7,89.0
TPE,small,Balance caf'e 平衡點咖啡,台北市中山區八德路二段300巷56號,中山區埤頭里,121.5425339,25.0457031,18172.88568629984,-2.5247991176081896,1403888.0,3744.0,4.6,228.0
None,small,井井咖啡廳,300新竹市東區建功一路170號300,NoneNone,120.9966641,24.8016904,,,,,4.3,500.0
TPE,small,Congrats Café,台北市大安區文昌街47號2樓,大安區義安里,121.550532,25.032973,30537.58209428585,-1.0389453219592355,3844691.0,2370.0,4.4,934.0
TPE,small,暗角咖啡,台北市中正區廈門街1號,中正區南福里,121.5182946,25.0272323,50312.98643856121,2.2103527210949254,6110280.0,2127.0,4.1,578.0
TPE,small,樂芙尼手工蛋糕,台北市中山區長春路130之8號,中山區中吉里,121.5309336,25.0547481,30029.689818910883,-0.4022341195244472,2750941.0,4054.0,4.3,680.0
TPE,small,TSUZUKU Coffee 精品咖啡,112台北市北投區石牌路一段166巷141號,北投區榮光里,121.5159381,25.1113451,54723.29215325594,-0.4870896363444732,2485156.0,1670.0,4.8,18.0
NTC,small,微亭咖啡,220新北市板橋區民族路73號,板橋區深丘里,121.4655021,25.008701,26855.77525936883,-0.3044036028483651,4406637.0,4534.0,4.5,22.0
TPE,small,Gato Café Stand（永久停業）,台北市松山區市民大道五段9號,松山區復盛里,121.5582839,25.04551,40022.90886578901,-2.252715368394872,2436851.0,2192.0,4.6,46.0
TPE,small,MOT Cafe 明日咖啡,106台灣台北市大安區市民大道三段178號,大安區昌隆里,121.5372584,25.0445024,23075.27595401212,-1.0366371282904594,1942707.0,2027.0,4.2,92.0
TPE,small,DoDidDone Coffee Research,台北市松山區民權東路三段103巷3號,松山區民福里,121.5451273,25.0625265,29394.10154844116,-2.195317469013558,2542959.0,2612.0,4.6,286.0
TPE,small,Ludique Crème 調皮奶油,台北市信義區基隆路一段147巷25號,信義區興雅里,121.5667959,25.0424664,22399.06076647384,-2.131715641858293,2435957.0,5774.0,4.6,206.0
NTC,small, 彼得好咖啡 板橋,220新北市板橋區自由路37號,板橋區新埔里,121.4654824,25.0231962,34447.57069883394,-0.8253529333174617,623340.0,2876.0,4.2,255.0
NTC,small,Mini Cafe & Bar 米米咖啡館,新北市新店區三民路61號,新店區百福里,121.5365646,24.9710579,37070.706483293,0.9266149379795272,1398504.0,,3.7,52.0
TPE,small,Banana Blue Coffee,台北市中山區樂群二路162號,中山區金泰里,121.557662,25.079663,7344.064101939221,0.1566459456922094,5937431.0,3264.0,3.9,290.0
NTC,small,外兒 . Stay Awhile,新北市板橋區文化路一段45巷18號,板橋區漢生里,121.460387,25.01404,38806.51813655068,-0.371391135623759,1343852.0,2143.0,4.3,221.0
TPE,small, 石尚自然探索屋【冷水坑店】,台北市士林區菁山路101巷170號Ｂ1,士林區菁山里,121.5639099,25.1656132,135.70624352005353,-1.601117457541153,612576.0,110.0,3.4,27.0
TPE,small,二條通．綠島小夜曲,10491台北市中山區中山北路一段33巷1號,中山區正得里,121.5215563,25.048886,24953.495137385096,-0.8080099136045386,1859218.0,2674.0,4.2,987.0
TPE,small,4Mano Caffé,106台北市大安區復興南路二段65-1號,大安區龍雲里,121.5437014,25.0304713,29243.583350975867,-2.0297679293652378,2953613.0,5604.0,3.9,845.0
NTC,small,龍火鮮烘咖啡,242新北市新莊區中和街155巷24弄39號,新莊區中平里,121.4465139,25.0512224,76837.52061437814,1.58107755139311,2857923.0,8789.0,5.0,4.0
TPE,small,冉冉生活-南港店,115台北市南港區經貿二路196-1號,南港區三重里,121.6145856,25.0599636,7451.3328837748495,1.368015199290292,5225294.0,2335.0,4.3,1643.0
TPE,small,怡客咖啡 公保店,100台北市中正區青島西路13號,中正區黎明里,121.517632,25.0450589,5734.29678372022,0.5857702086999723,1631191.0,3884.0,3.6,725.0
TPE,small,THERMOS CAFE膳魔師環保咖啡館,臺北市復興南路一段2號,中山區埤頭里,121.5436349,25.0471223,18172.88568629984,-2.5247991176081896,1403888.0,3744.0,4.8,17.0
TPE,small,SD Coworking Plaza,台北市中山區合江街102巷18號,中山區江山里,121.5388068,25.0586789,37381.42356700479,-1.291753623983653,3424152.0,3669.0,4.5,36.0
NTC,small,門客三千,新北市板橋區中山路二段77號3樓,板橋區西安里,121.4738,25.015888,35960.88007333519,-0.6817738971146643,763844.0,3006.0,4.3,70.0
TPE,small, 光一咖啡,台北市中山區中山北路二段20巷1-4號,中山區民安里,121.5220355,25.0535957,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.3,2158.0
NTC,small,一八咖啡涫,236 新北市新莊區公園一路13號,土城區廣興里,121.4560418,24.9882742,31376.779842177584,-0.1716653354199386,957284.0,,4.7,76.0
NTC,small,Ancre Cafe,新北市淡水區中正路233-3號,淡水區新生里,121.4358822,25.1729978,1465.7871015609414,-3.0231147220162846,111731.0,1851.0,4.2,713.0
NTC,small,元益蔘藥行與寶來咖啡,242新北市新莊區建安街121巷30號,新莊區建安里,121.4264988,25.0233152,19211.00124072565,-0.3228658745415261,1778036.0,2068.0,4.6,84.0
TPE,small,Bubble Coffee,台北市中正區汀州路三段46號,中正區富水里,121.530676,25.0160039,8890.218083153719,-1.0079758530166705,1101086.0,2262.0,3.6,259.0
NTC,small,空兩格café,新北市淡水區中山路90巷20號,淡水區清文里,121.4426102,25.1709911,27622.76379034157,-1.338833549512186,238744.0,1212.0,4.7,195.0
NTC,small,在一起One&Together,220台灣新北市板橋區文昌街24巷9號,板橋區黃石里,121.456173,25.0108139,13038.8711582273,4.697187201708086,259101.0,1065.0,4.9,22.0
TPE,small,咪可思中途,105台北市松山區健康路9號,松山區中華里,121.552359,25.053049,33991.447492751264,-0.2412939224685365,4211157.0,4385.0,4.8,168.0
TPE,small,植咖啡,台北市中山區合江街41巷14號,中山區朱馥里,121.5401332,25.0556461,32747.42452565325,-1.5545287660520213,2280971.0,2792.0,4.9,114.0
None,small,逸軒咖啡 龜山復興,333桃園市龜山區復興一路280號,NoneNone,121.3638053,25.0565326,,,,,4.5,178.0
TPE,small,N cafe,台北市北投區育仁路18號,北投區大同里,121.4983165,25.1330916,8830.866087816092,-2.87752031187809,2169240.0,2378.0,4.2,432.0
TPE,small,士林三號出口咖啡廳,台北市士林區福德路31-1號,士林區福德里,121.5243038,25.0917302,19783.63779274654,-1.8864694108600883,1818464.0,2723.0,4.3,624.0
TPE,small,Waypoint Sant'e ,台北市松山區八德路三段8巷23號,松山區敦化里,121.5497688,25.0467652,52587.13943671021,-1.372783493489571,3483634.0,4593.0,4.3,355.0
TPE,small,愛煮咖啡,台北市中正區羅斯福路一段68號,中正區南福里,121.5195601,25.0306548,50312.98643856121,2.2103527210949254,6110280.0,2127.0,4.2,61.0
TPE,small,有河書店,112台北市北投區東華街二段380號1樓,北投區東華里,121.5046448,25.1214556,7447.99894009611,-0.1898716350371643,1650357.0,112.0,4.6,202.0
TPE,small,自在田,台北市文山區老泉街45巷27號,文山區老泉里,121.576654,24.9682929,241.88757042412223,-2.2972458034146674,145379.0,,4.5,41.0
TPE,small,DU_LAVAZZA COFFEE,台北市中山區北安路823之1號,中山區北安里,121.5564124,25.0848625,6026.4859641873645,-2.032041057575255,1143686.0,3353.0,4.2,20.0
TPE,small,haikacafe嗨咖咖啡,台北市信義區虎林街164巷78號,信義區安康里,121.5742573,25.037536,21773.60486066081,-0.941526042059119,8391668.0,2173.0,4.7,181.0
NTC,small,O'ways Cafe,235新北市中和區圓通路250-1號,中和區錦中里,121.4944316,24.991953,7410.35960396559,-1.400087955243127,1035463.0,1301.0,4.5,144.0
TPE,small,Perfect Places 玩美世界,台北市大同區南京西路251號,大同區永樂里,121.510192,25.053351,23000.6420621864,-2.563822415300887,2260654.0,1663.0,4.4,317.0
TPE,small,Steven Jin 史蒂芬金咖啡,台北市大安區安東街35巷10號1樓,大安區誠安里,121.5430617,25.0439829,36865.63907497207,-1.6982506421758063,1906932.0,4662.0,5.0,43.0
TPE,small,自然關係咖啡製造舍,台北市內湖區民權東路六段180巷8號1樓,內湖區湖興里,121.5925184,25.0681981,15753.51245015254,-1.325484516082668,3030592.0,1621.0,4.9,89.0
TPE,small,光一敘集,台北市中山區中山北路二段20巷2-2號,中山區民安里,121.5218788,25.0534775,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,3.8,521.0
TPE,small,苔毛,台北市大安區嘉興街345號,大安區芳和里,121.5525484,25.0222444,20811.76752277653,-0.4894356263086615,2229349.0,2201.0,4.2,81.0
TPE,small,Mountain Fusion,台北市內湖區內湖路一段312號(入口在洲子街上洲子街116號),內湖區西湖里,121.5691921,25.0815905,15663.485203708558,-2.015517407925005,2656491.0,2370.0,4.2,1313.0
TPE,small,木衛二伊通鑄茶所,台北市中山區伊通街68-2號,中山區中央里,121.534583,25.052826,14986.753326120555,-1.4515914528251774,1610149.0,3224.0,4.1,746.0
NTC,small,Balloon Coffee 氣球咖啡,234新北市永和區信義路19號,永和區信義里,121.5141973,25.0120409,48393.109687811215,-1.2979467370358488,1047457.0,3000.0,4.7,285.0
TPE,small,Woolloomooloo XY,台北市信義區信義路四段379號,信義區中興里,121.558119,25.033291,40963.870491628986,-2.777515761489635,1737789.0,3066.0,4.0,3204.0
TPE,small,嘎哩咖啡 GaliGabi,中山區中山北路二段96巷29號,中山區民安里,121.5217445,25.0573152,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.1,516.0
NTC,small,PONPIE澎派,220新北市板橋區民權路202巷4弄1號,板橋區民安里,121.4596007,25.0141684,43857.88931524089,0.3626317012517995,559495.0,,4.3,1314.0
TPE,small,Lucky5 Light Cafe,大安區光復南路200巷26號,大安區華聲里,121.5562876,25.0420844,30932.354720605304,-1.0671675087595922,2199569.0,5222.0,3.4,111.0
NTC,small,茶悟茶咖啡店,235台灣新北市中和區中山路二段36號,中和區佳和里,121.504373,25.005251,43345.707146244735,-0.7640821493890855,1481233.0,846.0,4.6,16.0
TPE,small,Old Major Coffee,台北市中山區新生北路三段45號,中山區新庄里,121.5280833,25.0654975,7672.599687243176,-2.2037582092711743,1461192.0,1426.0,4.6,283.0
TPE,small,INFINITY .Yes Lounge,台北市中山北路七段48號2F,士林區天山里,121.5314231,25.1206181,42770.1224656397,-0.9466397329400243,3232662.0,1800.0,4.7,232.0
TPE,small,Metro Cafe,台北市中正區重慶南路一段70號,中正區光復里,121.513079,25.043534,12649.652578401554,-0.5278111110776547,1658650.0,3334.0,4.2,320.0
TPE,small,春日好日,台北市大安區信義路三段134巷22號,大安區龍圖里,121.539222,25.0315579,31034.078878504435,-1.1456625282339448,4097363.0,2502.0,4.9,239.0
NTC,small,晨時,1 No. 5號 中山路二段2巷45弄中和區新北市235,中和區佳和里,121.5020901,25.0067025,43345.707146244735,-0.7640821493890855,1481233.0,846.0,4.9,156.0
TPE,small,奧蘿茉 OROMO CAFE 北車店,台北市中正區南陽街26號,中正區黎明里,121.51601,25.0443856,5734.29678372022,0.5857702086999723,1631191.0,3884.0,4.3,4313.0
TPE,small,覺旅咖啡(陽光店),台北市陽光街321巷42號,內湖區湖元里,121.5778053,25.0715682,2354.8240154726204,-1.6090779492294278,2436938.0,1575.0,4.4,7981.0
NTC,small,星河咖啡,新北市新莊區中和街60巷17號,新莊區立志里,121.4487457,25.0449367,39027.09223295527,-1.2552617551816545,917836.0,1105.0,4.7,204.0
TPE,small,來唄咖啡,臺北市大同區民權西路139號,大同區蓬萊里,121.5167734,25.0631261,31964.52595749854,-1.030724415346255,2016005.0,2391.0,4.4,203.0
TPE,small,Saturn Landing Turkish Coffee 大安店,台北市大安區四維路154巷23號,大安區龍雲里,121.5468596,25.0310455,29243.583350975867,-2.0297679293652378,2953613.0,5604.0,4.7,1009.0
TPE,small,九日咖啡 自家烘焙咖啡館（本店）,108台北市萬華區廣州街213號,萬華區青山里,121.4991541,25.036788,16736.810564051786,-0.4137982593268141,1385419.0,2756.0,4.3,129.0
TPE,small,ä couple coffee,10667台北市大安區四維路132號1樓,大安區住安里,121.5479272,25.0315196,37166.86616201101,-2.460769920344659,2335518.0,3220.0,4.7,104.0
TPE,small,The Who Cafe 框影咖啡,台北市信義區莊敬路214號2樓,信義區景新里,121.5616141,25.0301376,24066.68294620556,-0.8379766696634464,3119196.0,3591.0,4.8,952.0
TPE,small,哈亞咖啡天母店,台北市士林區天母北路66號,士林區天玉里,121.526672,25.121895,35462.54610756712,-1.1936799367195197,4711672.0,2392.0,4.2,132.0
NTC,small,有福咖啡,新北市永和區民權路7號,永和區民權里,121.5201479,24.9981818,41773.26284061432,-0.5892859300023368,1581626.0,,4.6,76.0
TPE,small,波赫士領地精品咖啡館,台北市中山區明水路441號,中山區永安里,121.5497336,25.077514,28488.723176912496,-1.0416240047484315,6266844.0,3108.0,4.7,1255.0
NTC,small,M&Y café,新北市泰山區貴子路67巷37弄7號,泰山區貴賢里,121.4309495,25.0414763,10879.305188384962,-0.5768565724947254,1209701.0,,4.2,2071.0
NTC,small,MASS CAFE,新北市板橋區南雅南路二段11-28號,板橋區華東里,121.454068,25.001667,15641.54307170118,1.1417444778987949,3539135.0,3384.0,4.5,47.0
TPE,small,沐鴉咖啡,台北市中山區伊通街19巷8號,中山區朱園里,121.535038,25.048865,16690.778379273743,-0.5000985576377885,2769267.0,2226.0,4.3,497.0
NTC,small,Atts Coffee,新北市板橋區文化路二段182巷7弄3號,板橋區忠翠里,121.471952,25.027149,46026.76696458954,-0.2866012753461729,5111619.0,2090.0,4.2,22966.0
TPE,small,Caffe Nero 尼諾咖啡,台北市中山區民權東路二段152巷22弄16號1樓,中山區松江里,121.5355226,25.0605926,33570.083333341936,-1.3080094299967668,2988501.0,1718.0,4.7,9.0
TPE,small,好氏品牌研究室,台北市大安區溫州街48巷22號,大安區大學里,121.5319984,25.0214852,45612.20539650289,-0.2215433181810648,4643860.0,1541.0,3.8,230.0
TPE,small,夏卡瑞咖啡,台北市北投區大度路三段270巷71號,北投區一德里,121.4671001,25.1249771,2818.0324882780587,-1.13862105404016,2557267.0,1058.0,4.1,47.0
TPE,small,抹More,台北市中正區寧波西街221號一樓,中正區永功里,121.5103782,25.0256396,44572.88269231561,-1.0393707101664282,2269760.0,1323.0,4.6,232.0
TPE,small,Jumane Cafe' 佐曼咖啡館,台北市中山區中山北路二段16巷23-1號,中山區民安里,121.5208729,25.0532182,19806.234806991262,-1.4481974642719977,1982235.0,3818.0,4.0,1591.0
NTC,small,91°N CAFE NATION,244新北市林口區文化三路一段410-1號,林口區南勢里,121.3681624,25.0743936,6952.096520265434,10.359882106826465,10578817.0,1832.0,4.9,81.0
TPE,small,RUFOUS COFFEE ROASTERS 2,台北市大安區基隆路二段266號,大安區虎嘯里,121.5498403,25.0222205,26169.627795738656,-1.6230082674922208,2281243.0,2872.0,4.7,333.0
NTC,small, 1881+ Coffee Shop,永和區秀朗路二段75號,永和區永元里,121.522731,25.0018819,64776.77490447174,-0.9868175900385504,1536953.0,1909.0,4.6,161.0
TPE,small,chat cafe,台北市松山區復興北路145號1樓,松山區中正里,121.5443,25.053686,29466.572383481845,-1.142283607167164,5786935.0,2554.0,4.9,620.0
TPE,small,HWC黑沃咖啡 台北馬偕店,台北市中山區民生西路45巷9弄26號,中山區集英里,121.5216342,25.0590235,20744.09637439897,-0.5990158578695226,2900878.0,2581.0,4.0,150.0
TPE,small,茶布里Chaburi,10491台北市中山區南京東路一段13巷7弄1號,中山區康樂里,121.5238778,25.0536292,16829.53899042861,-0.1775897092349006,1127700.0,3179.0,4.9,127.0
TPE,small,豆子水咖啡 Specialty Coffee,台北市內湖區康寧路三段75巷50號,內湖區康寧里,121.6093401,25.0741616,37554.85047508655,-0.3646649441744346,3905671.0,,4.9,31.0
TPE,small,羊毛與花,台北市大安區永康街37巷12號,大安區福住里,121.529969,25.030696,46562.18274987261,-0.2870694429470669,3835015.0,4947.0,4.3,938.0
TPE,small,某咖啡 Mau Coffee,台北市大同區承德路三段183號,大同區至聖里,121.5186582,25.069217,34161.35139064609,-1.824902108387624,2667975.0,1168.0,4.6,260.0
NTC,small,3c cafe,新北市永和區安樂路144巷17號,永和區潭墘里,121.514715,25.000151,41802.44697512799,-0.5818953780766023,1712007.0,900.0,4.7,183.0
TPE,small,APO CAFE,10491台北市中山區敬業一路118號,中山區成功里,121.5523776,25.0831865,10693.122623534107,-1.1796330089498022,5679811.0,3145.0,3.5,242.0
TPE,small,WUTZ,台北市中山區八德路二段176號,中山區埤頭里,121.538217,25.046211,18172.88568629984,-2.5247991176081896,1403888.0,3744.0,4.1,195.0
NTC,small,楔子咖啡館,新北市新莊區公園路164巷6弄6號1樓,新莊區中美里,121.4534526,25.0397847,44093.025515974,0.7374606273930457,1411512.0,,4.5,145.0
TPE,small,Leisure Cafe,台北市松山區敦化北路145巷44,松山區中華里,121.5526811,25.0538381,33991.447492751264,-0.2412939224685365,4211157.0,4385.0,4.4,355.0
NTC,small,SOUL CAFE 搜吉咖啡,新北市林口區文化一路二段52號,林口區湖南里,121.3809604,25.0776235,9650.28327288775,6.065477644605174,9703793.0,1473.0,4.5,60.0
TPE,small,Stone Espressobar, 台北市大安區安和路二段171巷6號,大安區全安里,121.550222,25.027922,33432.977314011354,-1.221863022742934,2823065.0,4045.0,4.5,497.0
NTC,small,伍巷,新北市淡水區大忠街五巷二十八號一樓,淡水區水碓里,121.444153,25.1765013,34418.387082575646,-0.4339951466670951,1418849.0,,4.7,79.0
TPE,small,有kaffe冇,台北市 大安區信義路三段147巷36弄24號,大安區和安里,121.5410414,25.0371383,23900.24566191586,-1.5967523509311004,4353291.0,2908.0,4.8,84.0
TPE,small,Bison Cafe 敝所咖啡,台北市松山區富錦街507號,松山區富錦里,121.5642252,25.0611294,52291.6568160672,-1.3280464549128013,2356196.0,2132.0,4.4,469.0
NTC,small,Peace & Love Cafe,新北市新店區民權路42巷18號,新店區復興里,121.540009,24.9834853,5239.354457744582,-1.462681377249305,941190.0,2691.0,4.3,400.0
TPE,small,卡瓦利義式咖啡館,台北市大安區永康街2巷5號,大安區永康里,121.5294884,25.033279,31997.07455318371,-0.3879108995447892,2133014.0,5057.0,5.0,19.0
TPE,small,嘖,北市南港區南港路二段135號,南港區東明里,121.5962614,25.0541632,18109.99350355522,5.35298623821879,2265416.0,1120.0,4.7,165.0
TPE,small,Joco Latte,台北市中山區民生東路三段88巷4號,中山區龍洲里,121.542654,25.057454,70650.64035430548,-1.10069074675474,2228394.0,1842.0,3.9,307.0
TPE,small,滿樂鐵板吐司內湖店,台北市中山區龍江路93號,內湖區港墘里,121.5731681,25.0790005,9613.582377896171,-0.8184590318162618,2747906.0,2278.0,3.5,29.0
TPE,small,等一個人咖啡,台北市文山區一壽街44巷1號,文山區樟新里,121.5565564,24.9793619,29144.12015966489,-1.3160095124291913,2580525.0,1869.0,4.4,2047.0
NTC,small,洋荳子咖啡館,208新北市金山區忠義路29之1號,金山區永興里,121.6270912,25.2610287,172.04752746428642,-1.579389371204846,83560.0,,4.1,2438.0
TPE,small,享窩咖啡,台北市文山區指南路二段32號2樓,文山區萬興里,121.5747344,24.9877685,2935.045209965007,-0.5960606859766848,4072411.0,1500.0,4.4,132.0
TPE,small,樓上的嬉皮與笑臉男,106台北市大安區和平東路二段157號2樓,大安區龍生里,121.5414925,25.0253608,56282.88911479816,-0.6473520797857606,3988748.0,3217.0,4.7,124.0
TPE,small,G log 咖啡館,台北市大安區仁愛路三段31巷16號,大安區民輝里,121.5347542,25.0397985,19754.7216469443,-1.6745114149710656,4878840.0,2386.0,4.4,226.0
TPE,small,I/b/t coffee ,台北市復興北路148號1樓,中山區復華里,121.5438183,25.0524549,21224.91595284512,-0.4143777498369398,2723005.0,2451.0,4.3,635.0
TPE,small,ville cafe,台北市中正區羅斯福路三段284巷5號,中正區文盛里,121.531834,25.0162129,24170.67725848128,3.3676818985766133,1086607.0,4802.0,3.8,1366.0
TPE,small,有明心 Grass Mountain Coffee,臺北市士林區格致路38號,士林區陽明里,121.546569,25.137259,1400.2933822917526,-0.5268346443523402,1591792.0,,4.7,334.0
TPE,small,別所 Shelter,台北市大同區承德路三段51巷18號,大同區蓬萊里,121.5188338,25.0641494,31964.52595749854,-1.030724415346255,2016005.0,2391.0,4.0,1135.0
TPE,small,Petite Cafe 波醍精品咖啡館 新光三越信義 A4 店,台北市信義區松高路新光三越A4,信義區興雅里,121.566629,25.03964,22399.06076647384,-2.131715641858293,2435957.0,5774.0,4.6,366.0
TPE,small,蘇草salvia,台北市大安區辛亥路二段209號,大安區龍淵里,121.5424404,25.0216421,58623.91922778076,-0.5701345177185531,4839859.0,1767.0,4.4,734.0
TPE,small,Chubby Bird County 茶彼鳥,台北市松山區南京東路五段59巷30弄8號,松山區東光里,121.5589197,25.0529044,36900.13471537036,-1.952800883867874,3394181.0,9026.0,4.6,158.0
NTC,small,蕾烘咖啡,231新北市新店區民權路74號,新店區復興里,121.538185,24.9832016,5239.354457744582,-1.462681377249305,941190.0,2691.0,4.0,185.0
TPE,small,幸田咖啡,106台北市大安區潮州街135號,大安區錦安里,121.5289751,25.0285309,40308.49735640168,-0.0066682694634205,4024522.0,4377.0,4.7,39.0
TPE,small,圍裙café apron,No. 2 Lane 6 Xinzhong St 松山區台北市105,松山區介壽里,121.5605448,25.0582885,32891.66914563871,-1.073180848594513,2407651.0,5312.0,3.9,192.0
NTC,small,Merci café,220新北市板橋區新民街7巷17號,板橋區福丘里,121.463432,25.0102959,20359.21107721245,0.4416789044410674,3018264.0,2155.0,4.2,1667.0
TPE,small,小意思Bar,中正區延平南路13-1A號,中正區光復里,121.510898,25.0461209,12649.652578401554,-0.5278111110776547,1658650.0,3334.0,0.0,0.0
TPE,small,Love café,100台北市中正區牯嶺街133號,中正區網溪里,121.5191129,25.0237402,34985.91793725243,-1.6275188749628338,2598060.0,934.0,0.0,0.0
TPE,small,寶和咖啡生活館,台北市文山區景福街251巷2號一樓,文山區景慶里,121.5396162,24.9937362,18079.248136802256,-1.4889228256124376,2273804.0,1250.0,4.4,92.0
