年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
107,12,972,淡水區,中和里,11,218,364,263,627
107,12,973,鶯歌區,建德里,8,209,348,276,624
107,12,974,三芝區,圓山里,12,212,345,253,598
107,12,975,烏來區,信賢里,9,204,283,306,589
107,12,976,金山區,豐漁里,9,170,290,278,568
107,12,977,三峽區,金圳里,12,233,333,231,564
107,12,978,三芝區,橫山里,19,226,317,227,544
107,12,979,貢寮區,吉林里,19,239,337,204,541
107,12,980,金山區,和平里,8,196,258,282,540
107,12,981,金山區,萬壽里,8,184,261,269,530
107,12,982,雙溪區,雙溪里,19,225,263,249,512
107,12,983,瑞芳區,濂洞里,20,253,240,269,509
107,12,984,瑞芳區,猴硐里,12,205,286,219,505
107,12,985,平溪區,石底里,10,220,272,225,497
107,12,986,瑞芳區,永慶里,13,237,254,230,484
107,12,987,瑞芳區,基山里,15,221,244,234,478
107,12,988,貢寮區,龍崗里,12,185,268,196,464
107,12,989,萬里區,崁脚里,14,177,244,218,462
107,12,990,淡水區,新生里,13,232,215,247,462
107,12,991,金山區,兩湖里,7,140,239,217,456
107,12,992,坪林區,石𥕢里,9,198,240,214,454
107,12,993,雙溪區,外柑里,17,224,261,187,448
107,12,994,平溪區,東勢里,10,243,252,194,446
107,12,995,石碇區,石碇里,9,181,237,201,438
107,12,996,石碇區,豐田里,7,218,254,174,428
107,12,997,雙溪區,共和里,13,196,227,197,424
107,12,998,雙溪區,三港里,17,193,245,172,417
107,12,999,平溪區,薯榔里,10,205,229,187,416
107,12,1000,雙溪區,長源里,20,193,220,172,392
107,12,1001,三重區,德厚里,6,166,185,204,389
107,12,1002,瑞芳區,新山里,11,191,214,174,388
107,12,1003,平溪區,南山里,9,199,226,152,378
107,12,1004,瑞芳區,頌德里,10,182,193,178,371
107,12,1005,瑞芳區,石山里,13,182,187,169,356
107,12,1006,雙溪區,三貂里,20,159,195,157,352
107,12,1007,石門區,乾華里,7,147,202,149,351
107,12,1008,中和區,橫路里,7,132,181,168,349
107,12,1009,石碇區,彭山里,6,159,191,157,348
107,12,1010,汐止區,信望里,14,167,183,163,346
107,12,1011,三芝區,八賢里,10,141,193,152,345
107,12,1012,石碇區,豐林里,5,116,184,160,344
107,12,1013,瑞芳區,崇文里,10,169,176,161,337
107,12,1014,瑞芳區,濂新里,10,132,155,175,330
107,12,1015,三峽區,三峽里,10,125,187,135,322
107,12,1016,瑞芳區,弓橋里,8,134,176,128,304
107,12,1017,石碇區,光明里,5,148,176,128,304
107,12,1018,瑞芳區,光復里,14,144,160,134,294
107,12,1019,瑞芳區,南雅里,9,90,154,138,292
107,12,1020,鶯歌區,東湖里,10,128,153,122,275
107,12,1021,平溪區,白石里,13,129,150,123,273
107,12,1022,平溪區,平溪里,10,117,141,124,265
107,12,1023,烏來區,孝義里,6,45,134,123,257
107,12,1024,平溪區,菁桐里,11,125,139,117,256
107,12,1025,金山區,西湖里,7,59,122,88,210
107,12,1026,瑞芳區,銅山里,12,101,114,95,209
107,12,1027,瑞芳區,瓜山里,11,108,97,90,187
107,12,1028,平溪區,平湖里,10,93,99,87,186
107,12,1029,瑞芳區,福住里,8,102,100,83,183
107,12,1030,瑞芳區,碩仁里,10,73,90,74,164
107,12,1031,平溪區,新寮里,9,95,101,63,164
107,12,1032,平溪區,望古里,8,103,87,67,154
總計,,,,,22357,1562037,1954968,2040749,3995717
