年,月,排名,隸屬區,里,鄰數,戶數,男,女,合計
108,12,972,淡水區,中和里,11,218,361,266,627
108,12,973,深坑區,阿柔里,9,229,348,278,626
108,12,974,烏來區,信賢里,9,198,278,318,596
108,12,975,三芝區,圓山里,12,214,341,249,590
108,12,976,金山區,豐漁里,9,172,296,284,580
108,12,977,三峽區,金圳里,12,228,317,224,541
108,12,978,三芝區,橫山里,19,224,313,224,537
108,12,979,金山區,和平里,8,194,247,271,518
108,12,980,瑞芳區,猴硐里,12,205,289,225,514
108,12,981,金山區,萬壽里,8,183,246,264,510
108,12,982,貢寮區,吉林里,19,241,320,189,509
108,12,983,雙溪區,雙溪里,19,226,257,250,507
108,12,984,瑞芳區,濂洞里,20,247,234,264,498
108,12,985,平溪區,石底里,10,218,255,230,485
108,12,986,瑞芳區,永慶里,13,233,246,223,469
108,12,987,瑞芳區,基山里,15,220,239,230,469
108,12,988,淡水區,新生里,13,241,210,253,463
108,12,989,萬里區,崁脚里,14,173,236,221,457
108,12,990,坪林區,石𥕢里,9,197,236,213,449
108,12,991,平溪區,東勢里,10,245,255,185,440
108,12,992,貢寮區,龍崗里,12,184,252,187,439
108,12,993,石碇區,石碇里,9,175,233,205,438
108,12,994,金山區,兩湖里,7,134,225,204,429
108,12,995,石碇區,豐田里,7,218,252,177,429
108,12,996,雙溪區,外柑里,17,224,261,167,428
108,12,997,平溪區,薯榔里,10,207,230,178,408
108,12,998,雙溪區,共和里,13,191,218,186,404
108,12,999,雙溪區,三港里,17,187,238,157,395
108,12,1000,雙溪區,長源里,20,192,221,165,386
108,12,1001,瑞芳區,新山里,11,187,209,175,384
108,12,1002,三重區,德厚里,6,165,180,197,377
108,12,1003,瑞芳區,頌德里,10,181,190,178,368
108,12,1004,平溪區,南山里,9,199,216,152,368
108,12,1005,汐止區,信望里,14,163,183,165,348
108,12,1006,瑞芳區,石山里,13,180,186,162,348
108,12,1007,三芝區,八賢里,10,139,192,155,347
108,12,1008,雙溪區,三貂里,20,158,191,151,342
108,12,1009,石門區,乾華里,7,147,195,142,337
108,12,1010,中和區,橫路里,7,133,173,163,336
108,12,1011,石碇區,豐林里,5,119,177,158,335
108,12,1012,石碇區,彭山里,6,157,185,150,335
108,12,1013,三峽區,三峽里,10,125,193,135,328
108,12,1014,瑞芳區,崇文里,10,169,170,157,327
108,12,1015,瑞芳區,濂新里,10,131,153,173,326
108,12,1016,瑞芳區,弓橋里,8,133,172,127,299
108,12,1017,石碇區,光明里,5,143,167,127,294
108,12,1018,瑞芳區,南雅里,9,93,148,142,290
108,12,1019,瑞芳區,光復里,14,140,152,131,283
108,12,1020,鶯歌區,東湖里,10,129,152,120,272
108,12,1021,平溪區,白石里,13,127,148,118,266
108,12,1022,平溪區,平溪里,10,115,139,124,263
108,12,1023,烏來區,孝義里,6,45,131,118,249
108,12,1024,平溪區,菁桐里,11,125,136,111,247
108,12,1025,瑞芳區,銅山里,12,102,111,92,203
108,12,1026,金山區,西湖里,7,57,114,79,193
108,12,1027,平溪區,平湖里,10,94,97,89,186
108,12,1028,瑞芳區,福住里,8,102,99,85,184
108,12,1029,瑞芳區,瓜山里,11,104,93,85,178
108,12,1030,平溪區,新寮里,9,95,101,63,164
108,12,1031,平溪區,望古里,8,103,89,67,156
108,12,1032,瑞芳區,碩仁里,10,72,83,61,144
總計,,,,,22371,1583999,1963658,2055038,4018696
